"Year","Gas","CSC.Sector","CSC.Subsector","value","Edgar_Class","strategy_id","primary_id","strategy","Code","design_id","Contry","source","future_id","ids"
2023,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2023,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2024,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2024,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2025,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2025,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2026,"All GHG","Energy","EN - Building",3.49294756244614,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2026,"All GHG","Energy","EN - Building",3.49294756244614,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2027,"All GHG","Energy","EN - Building",3.36250553729255,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2027,"All GHG","Energy","EN - Building",3.36250553729255,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2028,"All GHG","Energy","EN - Building",3.23206351213896,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2028,"All GHG","Energy","EN - Building",3.23206351213896,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2029,"All GHG","Energy","EN - Building",3.10162148698537,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2029,"All GHG","Energy","EN - Building",3.10162148698537,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2030,"All GHG","Energy","EN - Building",2.97117946183178,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2030,"All GHG","Energy","EN - Building",2.97117946183178,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2031,"All GHG","Energy","EN - Building",2.84073743667819,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2031,"All GHG","Energy","EN - Building",2.84073743667819,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2032,"All GHG","Energy","EN - Building",2.7102954115246,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2032,"All GHG","Energy","EN - Building",2.7102954115246,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2033,"All GHG","Energy","EN - Building",2.579853386371,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2033,"All GHG","Energy","EN - Building",2.579853386371,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2034,"All GHG","Energy","EN - Building",2.44941136121741,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2034,"All GHG","Energy","EN - Building",2.44941136121741,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2035,"All GHG","Energy","EN - Building",2.31896933606382,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2035,"All GHG","Energy","EN - Building",2.31896933606382,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2036,"All GHG","Energy","EN - Building",2.18852731091023,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2036,"All GHG","Energy","EN - Building",2.18852731091023,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2037,"All GHG","Energy","EN - Building",2.05808528575664,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2037,"All GHG","Energy","EN - Building",2.05808528575664,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2038,"All GHG","Energy","EN - Building",1.92764326060305,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2038,"All GHG","Energy","EN - Building",1.92764326060305,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2039,"All GHG","Energy","EN - Building",1.79720123544946,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2039,"All GHG","Energy","EN - Building",1.79720123544946,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2040,"All GHG","Energy","EN - Building",1.66675921029587,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2040,"All GHG","Energy","EN - Building",1.66675921029587,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2041,"All GHG","Energy","EN - Building",1.53631718514228,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2041,"All GHG","Energy","EN - Building",1.53631718514228,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2042,"All GHG","Energy","EN - Building",1.40587515998869,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2042,"All GHG","Energy","EN - Building",1.40587515998869,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2043,"All GHG","Energy","EN - Building",1.2754331348351,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2043,"All GHG","Energy","EN - Building",1.2754331348351,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2044,"All GHG","Energy","EN - Building",1.14499110968151,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2044,"All GHG","Energy","EN - Building",1.14499110968151,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2045,"All GHG","Energy","EN - Building",1.01454908452792,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2045,"All GHG","Energy","EN - Building",1.01454908452792,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2046,"All GHG","Energy","EN - Building",0.884107059374333,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2046,"All GHG","Energy","EN - Building",0.884107059374333,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2047,"All GHG","Energy","EN - Building",0.753665034220743,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2047,"All GHG","Energy","EN - Building",0.753665034220743,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2048,"All GHG","Energy","EN - Building",0.623223009067153,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2048,"All GHG","Energy","EN - Building",0.623223009067153,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2049,"All GHG","Energy","EN - Building",0.492780983913563,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2049,"All GHG","Energy","EN - Building",0.492780983913563,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2050,"All GHG","Energy","EN - Building",0.362338958759973,"EN - Building:All GHG",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:BAU + Net Zero"
2050,"All GHG","Energy","EN - Building",0.362338958759973,"EN - Building:All GHG",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Building:All GHG:6004:ASP + Net Zero"
2022,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2022,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2023,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2023,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2024,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2024,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2025,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2025,"CH4","Energy","EN - Industrial Combustion",0.336202757565838,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2026,"CH4","Energy","EN - Industrial Combustion",0.324099458293468,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2026,"CH4","Energy","EN - Industrial Combustion",0.324099458293468,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2027,"CH4","Energy","EN - Industrial Combustion",0.311996159021098,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2027,"CH4","Energy","EN - Industrial Combustion",0.311996159021098,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2028,"CH4","Energy","EN - Industrial Combustion",0.299892859748728,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2028,"CH4","Energy","EN - Industrial Combustion",0.299892859748728,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2029,"CH4","Energy","EN - Industrial Combustion",0.287789560476357,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2029,"CH4","Energy","EN - Industrial Combustion",0.287789560476357,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2030,"CH4","Energy","EN - Industrial Combustion",0.275686261203987,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2030,"CH4","Energy","EN - Industrial Combustion",0.275686261203987,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2031,"CH4","Energy","EN - Industrial Combustion",0.263582961931617,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2031,"CH4","Energy","EN - Industrial Combustion",0.263582961931617,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2032,"CH4","Energy","EN - Industrial Combustion",0.251479662659247,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2032,"CH4","Energy","EN - Industrial Combustion",0.251479662659247,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2033,"CH4","Energy","EN - Industrial Combustion",0.239376363386877,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2033,"CH4","Energy","EN - Industrial Combustion",0.239376363386877,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2034,"CH4","Energy","EN - Industrial Combustion",0.227273064114507,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2034,"CH4","Energy","EN - Industrial Combustion",0.227273064114507,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2035,"CH4","Energy","EN - Industrial Combustion",0.215169764842136,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2035,"CH4","Energy","EN - Industrial Combustion",0.215169764842136,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2036,"CH4","Energy","EN - Industrial Combustion",0.203066465569766,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2036,"CH4","Energy","EN - Industrial Combustion",0.203066465569766,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2037,"CH4","Energy","EN - Industrial Combustion",0.190963166297396,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2037,"CH4","Energy","EN - Industrial Combustion",0.190963166297396,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2038,"CH4","Energy","EN - Industrial Combustion",0.178859867025026,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2038,"CH4","Energy","EN - Industrial Combustion",0.178859867025026,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2039,"CH4","Energy","EN - Industrial Combustion",0.166756567752656,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2039,"CH4","Energy","EN - Industrial Combustion",0.166756567752656,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2040,"CH4","Energy","EN - Industrial Combustion",0.154653268480286,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2040,"CH4","Energy","EN - Industrial Combustion",0.154653268480286,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2041,"CH4","Energy","EN - Industrial Combustion",0.142549969207915,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2041,"CH4","Energy","EN - Industrial Combustion",0.142549969207915,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2042,"CH4","Energy","EN - Industrial Combustion",0.130446669935545,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2042,"CH4","Energy","EN - Industrial Combustion",0.130446669935545,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2043,"CH4","Energy","EN - Industrial Combustion",0.118343370663175,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2043,"CH4","Energy","EN - Industrial Combustion",0.118343370663175,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2044,"CH4","Energy","EN - Industrial Combustion",0.106240071390805,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2044,"CH4","Energy","EN - Industrial Combustion",0.106240071390805,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2045,"CH4","Energy","EN - Industrial Combustion",0.0941367721184347,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2045,"CH4","Energy","EN - Industrial Combustion",0.0941367721184347,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2046,"CH4","Energy","EN - Industrial Combustion",0.0820334728460645,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2046,"CH4","Energy","EN - Industrial Combustion",0.0820334728460645,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
2047,"CH4","Energy","EN - Industrial Combustion",0.0699301735736944,"EN - Industrial Combustion:CH4",6004,70070,"BAU + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:BAU + Net Zero"
2047,"CH4","Energy","EN - Industrial Combustion",0.0699301735736944,"EN - Industrial Combustion:CH4",6004,70070,"ASP + Net Zero","UGA",0,"uganda","SISEPUEDE",0,"EN - Industrial Combustion:CH4:6004:ASP + Net Zero"
